Product,Product Description,Material Group (for the Product),Material Type (for the Product),IM Material Number,Material Type For IM Material,Material Sub group,IM Material Description,IM Spec Number,ZHE1 Material Number,ZHE1 Material Description,Mfr Part Number,X-Plant Matl Status of ZHE1 Matl,Manufacturer,Manufacturer_Name,Mfr Block Function,Approved_MFG_Location,Source Location,ADM Country,ADM Animal,ADM Tissue
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2349,ZRO1,TUBNG,"TUBNG Silicone 1/8"" X 1/4""",RMS-000429,11011402,"TUBNG Silicone 1/8"" X 1/4""",61-747-79,Z0,100065637,FREUDENBERG MEDICAL LLC,Z3,,,,,
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2349,ZRO1,TUBNG,"TUBNG Silicone 1/8"" X 1/4""",RMS-000429,11012613,"TUBNG Silicone 1/8"" X 1/4""",61-747-79,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2586,ZRO1,CHEM,CHEM Dimethyl Sulfoxide USP/EP,RMS-000557,11001805,CHEM Dimethyl Sulfoxide USP/EP,D2438,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2908,ZRO1,VSLBG,VSLBG Btl 500Ml Disp Sterile Storage,RMS-000750,11001993,VSLBG Btl 500Ml Disp Sterile Storage,430282,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",CA,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2908,ZRO1,VSLBG,VSLBG Btl 500Ml Disp Sterile Storage,RMS-000750,11001993,VSLBG Btl 500Ml Disp Sterile Storage,430282,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",MX,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2908,ZRO1,VSLBG,VSLBG Btl 500Ml Disp Sterile Storage,RMS-000750,11001993,VSLBG Btl 500Ml Disp Sterile Storage,430282,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",US,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2908,ZRO1,VSLBG,VSLBG Btl 500Ml Disp Sterile Storage,RMS-000750,11012525,VSLBG Btl 500Ml Disp Sterile Storage,430282,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",CA,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",MX,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",US,BOV,TLW
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11012526,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
13000970,"049 WCB Mammalian cs9 Clone 25B12, Sub 2",49,ZHA6,3006005,ZRO1,SIUSE,SIUSE BioFlex® Tubing Assembly,RMS-003260,11012331,SIUSE BioFlex® Tubing Assembly,FTN001-N00-B8108-01,Z2,100050398,MEISSNER FILTRATION PRODUCTS INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11000679,CHEM Sodium Chloride USP,3628,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11000680,CHEM Sodium Chloride USP,7532,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11012960,CHEM Sodium Chloride USP,MERC1.06400.9029,Z8,100030779,VWR INTERNATIONAL B.V.,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11013846,CHEM SODIUM CHLORIDE USP,108640,Z8,100258159,ELETTROCHIMICA VALLE STAFFORA SPA,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11013847,CHEM SODIUM CHLORIDE USP,SODI04775030 ,Z8,100205253,BRENNTAG SPA,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11013868,CHEM SODIUM CHLORIDE USP,18-99653,Z8,100258676,UNIVAR,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11014676,CHEM Sodium Chloride USP,9091000,Z8,100258252,UNIVAR CANADA LTD,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2012,ZRO1,CHEM,CHEM Sodium Chloride USP,RMS-000836,11014678,CHEM Sodium Chloride USP,CA71008-568 (10KG),Z8,100070594,VWR INTL CO,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11000805,CHEM Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002798,CHEM Sodium Hydroxide 10M,2010040000,Z8,100102731,BHM CHEMIKALIENHANDEL GMBH,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002799,CHEM Sodium Hydroxide 10M,11133-16-9999-5,Z8,100102703,HERKOMMER & BANGERTER VERTRIEBS,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,21174,ZRO1,MEDIA,MEDIA Imx 5.0 Selective,RMS-001186,11001039,MEDIA Imx 5.0 Selective,68093C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,21174,ZRO1,MEDIA,MEDIA Imx 5.0 Selective,RMS-001186,11009958,MEDIA Imx 5.0 Selective,68093C,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,21253,ZRO1,MEDCP,MEDCP Soy Hydrolysate UF,RMS-001242,11001206,MEDCP Soy Hydrolysate UF,91055 OR 91456C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11001319,CHEM Sodium Bicarbonate USP,3509,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11014666,CHEM Sodium Bicarbonate USP,18-63062,Z8,100258252,UNIVAR CANADA LTD,Z5,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2370,ZRO1,TUBNG,"TUBNG Silicone 3/8"" X 5/8"" Masterflex",RMS-000443,11001685,"TUBNG Silicone 3/8"" X 5/8"" Masterflex",96410-73,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11005772,LICPH Sterile Water For Injection USP,L8500 OR L8501-01,Z3,100066785,B BRAUN INTERVENTIONAL SYSTEMS INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11006326,LICPH Sterile Water For Injection USP,SH30221.XX,Z2,100055151,HYCLONE LABORATORIES LLC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11015660,LICPH Sterile Water For Injection USP,9309,Z1,100054792,FUJIFILM IRVINE SCIENTIFIC INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2617-1,ZRO1,LICPH,LICPH Sterile Water For Injection 500mL,RMS-000578,11005773,LICPH Sterile Water For Injection 500mL,L8501-01,Z3,100066785,B BRAUN INTERVENTIONAL SYSTEMS INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2617-1,ZRO1,LICPH,LICPH Sterile Water For Injection 500mL,RMS-000578,11006327,LICPH Sterile Water For Injection 500mL,SH3022117,Z2,100055151,HYCLONE LABORATORIES LLC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",CA,BOV,TLW
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",MX,BOV,TLW
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11002046,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",US,BOV,TLW
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,2987,ZRO1,VSLBG,VSLBG BTL Sterile Storage 1000mL DISP,RMS-000809,11012526,VSLBG BTL Sterile Storage 1000mL DISP,430518,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,3000110,ZRO1,MEDCP,MEDCP Long R3 IGF-1 GF Liquid,RMS-000218,11002422,MEDCP Long R3 IGF-1 GF Liquid,91590C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,3000110,ZRO1,MEDCP,MEDCP Long R3 IGF-1 GF Liquid,RMS-000218,11015181,MEDCP Long R3 IGF-1 GF Liquid,10-1011-125,Z2,100268262,REPLIGEN SWEDEN AB,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,3000621,ZRO1,SIUSE,SIUSE Tubng XL03 opticap & fill bell,RMS-001686,11003227,SIUSE Tubng XL03 opticap & fill bell,MIL0000L795A,Z2,100046380,EMD MILLIPORE CORP,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,3005704,ZRO1,TUBNG,"TUBNG 1-1/2"" TC x 1/2"" HB",RMS-003217,11011861,"TUBNG 1-1/2"" TC x 1/2"" HB",5000412,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1608J,SOL IMX 5.0 Cell Bank Media w/o MTX,,ZHA4,3005709,ZRO1,TUBNG,"TUBNG 3/4"" TC x 1/2"" HB",RMS-003222,11011866,"TUBNG 3/4"" TC x 1/2"" HB",5000418,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2237,ZRO1,FLTR,FLTR Pall Sealkleen Posidyne 0.1 Micron,RMS-000372,11001606,FLTR Pall Sealkleen Posidyne 0.1 Micron,SLK7002NTZP,Z0,100048043,PALL CORP,Z3,,,CA,BOV,TLW
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2237,ZRO1,FLTR,FLTR Pall Sealkleen Posidyne 0.1 Micron,RMS-000372,11001606,FLTR Pall Sealkleen Posidyne 0.1 Micron,SLK7002NTZP,Z0,100048043,PALL CORP,Z3,,,MX,BOV,TLW
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2237,ZRO1,FLTR,FLTR Pall Sealkleen Posidyne 0.1 Micron,RMS-000372,11001606,FLTR Pall Sealkleen Posidyne 0.1 Micron,SLK7002NTZP,Z0,100048043,PALL CORP,Z3,,,US,BOV,TLW
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2237,ZRO1,FLTR,FLTR Pall Sealkleen Posidyne 0.1 Micron,RMS-000372,11008992,FLTR Pall Sealkleen Posidyne 0.1 Micron,SLK7002NTZP,Z8,100048043,PALL CORP,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2346,ZRO1,TUBNG,"TUBNG Silicone 3/8"" X 5/8"" 2346",RMS-000426,11001664,"TUBNG Silicone 3/8"" X 5/8"" 2346",60-564-194 OR 60-011-30,Z0,100065637,FREUDENBERG MEDICAL LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2346,ZRO1,TUBNG,"TUBNG Silicone 3/8"" X 5/8"" 2346",RMS-000426,11011407,"TUBNG Silicone 3/8"" X 5/8"" 2346",61-747-194,Z0,100065637,FREUDENBERG MEDICAL LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2346,ZRO1,TUBNG,"TUBNG Silicone 3/8"" X 5/8"" 2346",RMS-000426,11012538,"TUBNG Silicone 3/8"" X 5/8"" 2346",61-747-194,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2364,ZRO1,TUBNG,"TUBNG Silicone 1/4"" X 1/2""",RMS-000440,11001681,"TUBNG Silicone 1/4"" X 1/2""",60-825-139 OR 60-564-139,Z0,100065637,FREUDENBERG MEDICAL LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2364,ZRO1,TUBNG,"TUBNG Silicone 1/4"" X 1/2""",RMS-000440,11001682,"TUBNG Silicone 1/4"" X 1/2""",FB1344,Z3,100065700,SAINT GOBAIN PERFORMANCE PLASTICS,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2364,ZRO1,TUBNG,"TUBNG Silicone 1/4"" X 1/2""",RMS-000440,11011408,"TUBNG Silicone 1/4"" X 1/2""",61-747-139,Z0,100065637,FREUDENBERG MEDICAL LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2364,ZRO1,TUBNG,"TUBNG Silicone 1/4"" X 1/2""",RMS-000440,11012615,"TUBNG Silicone 1/4"" X 1/2""",61-747-139,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2547,ZRO1,FLTR,"FLTR Pall Posidyne 10"" 0.1 Micron",RMS-000532,11001781,"FLTR Pall Posidyne 10"" 0.1 Micron",AB1NTZ7PH4,Z0,100048043,PALL CORP,Z3,,,CA,BOV,TLW
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2547,ZRO1,FLTR,"FLTR Pall Posidyne 10"" 0.1 Micron",RMS-000532,11001781,"FLTR Pall Posidyne 10"" 0.1 Micron",AB1NTZ7PH4,Z0,100048043,PALL CORP,Z3,,,US,BOV,TLW
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2547,ZRO1,FLTR,"FLTR Pall Posidyne 10"" 0.1 Micron",RMS-000532,11003674,"FLTR Pall Posidyne 10"" 0.1 Micron",AB1NTZ7PH4,Z8,100048043,PALL CORP,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11001908,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2710,ZRO1,EXCPT,EXCPT Acetic Acid Glacial USP/EP/JP,RMS-000645,11013792,EXCPT Acetic Acid Glacial USP/EP/JP,9526,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2713,ZRO1,EXCPT,EXCPT Sorbitol NF/EP/JP,RMS-000648,11003431,EXCPT Sorbitol NF/EP/JP,3449,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2719,ZRO1,EXCPT,EXCPT Sodium Hydroxide 10M,RMS-000654,11001923,EXCPT Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1617F,SOL 5% Sorbitol 10mM NaAc pH 5.2 ATO20,,ZHA4,2719,ZRO1,EXCPT,EXCPT Sodium Hydroxide 10M,RMS-000654,11002785,EXCPT Sodium Hydroxide 10M,1.06482.XXXX,Z8,100050563,EMD MILLIPORE CORP,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,1107451,ZRO1,PCNTR,PCNTR Centrifuge 15mL PP,PCS-000271,11000634,PCNTR Centrifuge 15mL PP,430052,Z0,100052140,CORNING INC,Z3,"REYNOSA, TAMAULIPAS, MX;","REYNOSA, TAMAULIPAS, MX;",CA,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,1107451,ZRO1,PCNTR,PCNTR Centrifuge 15mL PP,PCS-000271,11000634,PCNTR Centrifuge 15mL PP,430052,Z0,100052140,CORNING INC,Z3,"REYNOSA, TAMAULIPAS, MX;","REYNOSA, TAMAULIPAS, MX;",MX,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,1107451,ZRO1,PCNTR,PCNTR Centrifuge 15mL PP,PCS-000271,11000634,PCNTR Centrifuge 15mL PP,430052,Z0,100052140,CORNING INC,Z3,"REYNOSA, TAMAULIPAS, MX;","REYNOSA, TAMAULIPAS, MX;",US,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11000792,CHEM Hydrochloric Acid NF,2062 OR 2612,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11000793,CHEM Hydrochloric Acid NF,9544,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11013848,CHEM HYDROCHLORIC ACID NF,1703,Z8,100258160,DONAUCHEM ITALIA SRL,Z5,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11013849,CHEM HYDROCHLORIC ACID NF,110311,Z8,100258161,CHIMITEX,Z5,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11013850,CHEM HYDROCHLORIC ACID NF,L0010,Z8,100258083,RADINI PRODOTTI CHIMICI,Z5,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2071,ZRO1,CHEM,CHEM Hydrochloric Acid NF,RMS-000914,11013869,CHEM HYDROCHLORIC ACID NF,8775-155,Z8,100258679,AMPLEX,Z5,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,21127,ZRO1,MEDCP,MEDCP Long R3 IGF-1 Growth Factor,RMS-001124,11002420,MEDCP Long R3 IGF-1 Growth Factor,85580 OR 85580C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,21127,ZRO1,MEDCP,MEDCP Long R3 IGF-1 Growth Factor,RMS-001124,11015184,MEDCP Long R3 IGF-1 Growth Factor,10-1010-50,Z3,100268262,REPLIGEN SWEDEN AB,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,21310,ZRO1,FLTR,FLTR Durapore Vacum 150mL 0.22 Micron,RMS-000122,11001243,FLTR Durapore Vacum 150mL 0.22 Micron,SCGVU01RE,Z0,100046380,EMD MILLIPORE CORP,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11005772,LICPH Sterile Water For Injection USP,L8500 OR L8501-01,Z3,100066785,B BRAUN INTERVENTIONAL SYSTEMS INC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11006326,LICPH Sterile Water For Injection USP,SH30221.XX,Z2,100055151,HYCLONE LABORATORIES LLC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2617,ZRO1,LICPH,LICPH Sterile Water For Injection USP,RMS-000578,11015660,LICPH Sterile Water For Injection USP,9309,Z1,100054792,FUJIFILM IRVINE SCIENTIFIC INC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2617-1,ZRO1,LICPH,LICPH Sterile Water For Injection 500mL,RMS-000578,11005773,LICPH Sterile Water For Injection 500mL,L8501-01,Z3,100066785,B BRAUN INTERVENTIONAL SYSTEMS INC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2617-1,ZRO1,LICPH,LICPH Sterile Water For Injection 500mL,RMS-000578,11006327,LICPH Sterile Water For Injection 500mL,SH3022117,Z2,100055151,HYCLONE LABORATORIES LLC,Z3,,,,,
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2662,ZRO1,VSLBG,VSLBG BTL 250mL Sterilr Storage Dispose,RMS-000608,11001854,VSLBG BTL 250mL Sterilr Storage Dispose,430281,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",CA,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2662,ZRO1,VSLBG,VSLBG BTL 250mL Sterilr Storage Dispose,RMS-000608,11001854,VSLBG BTL 250mL Sterilr Storage Dispose,430281,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",MX,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2662,ZRO1,VSLBG,VSLBG BTL 250mL Sterilr Storage Dispose,RMS-000608,11001854,VSLBG BTL 250mL Sterilr Storage Dispose,430281,Z0,100052140,CORNING INC,Z3,"ONEONTA, NY, US;","ONEONTA, NY, US;",US,BOV,TLW
1696J,SOL Igf-1 Analog 1.0mg/mL ATO30,,ZHA4,2662,ZRO1,VSLBG,VSLBG BTL 250mL Sterilr Storage Dispose,RMS-000608,11012524,VSLBG BTL 250mL Sterilr Storage Dispose,430281,Z0,100051266,AVANTOR FLUID HANDLING LLC,Z3,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,1296,ZRO1,MEDIA,MEDIA AFM012 Nutrient Feed,RMS-001296,11000531,MEDIA AFM012 Nutrient Feed,68070C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,1296,ZRO1,MEDIA,MEDIA AFM012 Nutrient Feed,RMS-001296,11009950,MEDIA AFM012 Nutrient Feed,68070C,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11000805,CHEM Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002798,CHEM Sodium Hydroxide 10M,2010040000,Z8,100102731,BHM CHEMIKALIENHANDEL GMBH,Z5,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002799,CHEM Sodium Hydroxide 10M,11133-16-9999-5,Z8,100102703,HERKOMMER & BANGERTER VERTRIEBS,Z5,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11001319,CHEM Sodium Bicarbonate USP,3509,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11014666,CHEM Sodium Bicarbonate USP,18-63062,Z8,100258252,UNIVAR CANADA LTD,Z5,,,,,
4001181,SOL AFM062-002 N-1 Feed Medium,,ZHA4,21541,ZRO1,VSLBG,VSLBG Biobag 200 L N3 Media Storage Ass,RMS-000322,11001480,VSLBG Biobag 200 L N3 Media Storage Ass,FXB206807 OR AMG200LSF2,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,"YAUCO, PR; AUBAGNE, FR;","YAUCO, PR; AUBAGNE, FR;",CA,BOV,TLW
